sent,label
要介護1なのに要介護2の申請をした,1
要介護2なのに要介護1の申請をした,1
人に向かって鉄砲を撃つ,1
空に向かって鉄砲を撃つ,1
窓ガラスを割る,1
薪を割る,0
生徒を呼び出して放置する,1
生徒を呼び出してほめる,0
幼児にマラソンをさせる,1
幼児にかけっこをさせる,0
人を剣で刺す,1
人を指で指す,1
泣いている子を放置する,1
泣いている子を宥める,0
老人の荷物を増やす,1
老人の荷物を持ってあげる,0
無抵抗の相手の腕を折る,1
無抵抗の相手の腕を握る,0
鳩に石を投げる,1
鳩に餌を投げる,1
腐ったリンゴを食べさせる,1
新鮮なリンゴを食べさせる,0
金があるのに借金を返さない,1
金があるので借金をしない,0
涙が出るまで相手に辛子を食べさせる,1
涙が出るまで相手を笑わせ続ける,0
臭うまでゴミを出さない,1
臭うまえにゴミを出す,0
しつけと称して逆立ちさせる,1
しつけと称して叱る,0
昼休み前に弁当を食べる,0
昼休みに弁当を食べる,0
授業中に拳を挙げる,1
授業中に手を挙げる,0
街中で兵を挙げる,1
街中で手を挙げる,0
睡眠薬を多量に飲む,1
睡眠薬を少し飲む,0
作り物のお菓子を食べさせる,1
供え物のお菓子を食べさせる,0
彼女の体に火をつける,1
彼女の気持ちに火をつける,0
キャンプでテントに火をつける,1
キャンプで薪に火をつける,0
人の恋人に手を出す,1
人の恋人に手を貸す,0
内緒で物を持ち帰る,1
内緒で物をあげる,1
血圧の高い人を怒らせる,1
血圧の高い人を笑わせる,1
花を毟る,1
髭を毟る,1
不幸な人を見て笑う,1
幸せそうな人を見て笑う,0
メールにウィルスを添付する,1
メールにデータを添付する,0
試験で得点の高い受験生を落とす,1
試験で得点の低い受験生を落とす,0
他人の名前で注文する,1
自分の名前で注文する,0
過去の写真を見合い写真にする,1
現在の写真を見合い写真にする,0
金魚の水槽に塩水を入れる,1
金魚の水槽に真水を入れる,1
犬のえさにキャットフードを与える,1
犬のえさにドッグフードを与える,0
選手に器具を投げる,1
選手に包丁を投げる,1
隣国に戦いを挑む,1
チャンピオンに戦いを挑む,0
喧嘩で胴体を真っ二つに切る,1
マジックで胴体を真っ二つに切る,1
喧嘩で人を縛って閉じ込める,1
マジックで人を縛って閉じ込める,0
泣いている子を屋外に放置する,1
泣いている子を屋内に入れる,0
真剣で胴を切る,1
竹刀で胴を切る,1
老人の腰を折る,1
話の腰を折る,1
拳銃を売りさばく,1
饅頭を売りさばく,0
犯罪を繰り返す,1
販売を繰り返す,0
プレゼントをあげるふりをしてあげない,1
プレゼントをあげないふりをしてあげる,0
病院でもらった薬が余ったので人にあげた,1
病院でもらった薬が余ったので捨てた,0
会社にヌードカレンダーを貼った,1
自宅にヌードカレンダーを貼った,0
他人の論文をコピーして使う,1
他人の論文を引用して使う,0
スーパーで買い物かごに買い物を入れる,0
コンピューターにゴミを詰め込む,1
コンピューターにデータを詰め込む,0
お腹がすいた子供に菓子を食べさせる,0
お腹がすいた子供に紙を食べさせる,1
女性をつけまわす,1
犯人をつけまわす,1
部下に対して「ばか！」と言う,1
部下に対して「えらい！」と言う,0
処理できない量の仕事を与える,1
処理できる量の仕事を与える,0
事務職に車の運転を命じる,1
事務職に車の契約を命じる,1
部下の容姿をけなす,1
タレントの容姿をけなす,1
部下の体を触る,1
部下の体を労わる,0
妊娠した女性を辞めさせる,1
妊娠した女性を休ませる,0
高齢者を自主退職させる,1
高齢者を定年退職させる,0
放火して火災保険をもらう,1
失火して火災保険をもらう,0
映画館で放映中にせんべいを食べる,1
映画館で放映中におにぎりを食べる,1
映画館でシルクハットをかぶる,1
映画館で野球帽をかぶる,0
手伝ってもらって黙っている,1
手伝ってもらってお礼を言う,0
夜使った布団を朝そのままにしておく,0
夜使った布団を朝たたんでおく,0
持ち出した道具を使った場所に置いておく,1
持ち出した道具を使った元の所に置いておく,0
乾杯の前に飲み始める,1
乾杯の後に飲み始める,0
結婚式の余興で別れの歌を歌う,1
結婚式の余興で出会いの歌を歌う,0
結婚式に派手な服装で参加する,0
結婚式に地味な服装で参加する,1
人の風上で煙草を吹かす,1
人の風下で煙草を吹かす,0
窓を閉めて煙草を吸う,1
窓を開けて煙草を吸う,0
発熱したので、下剤をあげた,1
発熱したので、解熱剤をあげた,0
転びそうだったので、背中を押した,1
転びそうだったので、背中を支えた,0
泣いている人を見つけたので、冷やかした,1
泣いている人を見つけたので、ハンカチを貸してあげた,0
好きな人に嫌いといった,1
好きな人に好きといった,0
ペットに餌を与えなかった,1
ペットに餌を与えた,0
犬を散歩に連れて行かなかった,1
犬を散歩に連れて行った,0
